archetype,cluster_id,total_cost,node_count,cpu_utilization,memory_utilization,cpu_gap,memory_gap,cost_distribution,optimization_opportunities,optimization_maturity,team_experience,change_tolerance,success_probability,typical_issues,scaling_behavior,size_category,team_size,funding_stage,growth_rate_monthly,technical_debt_level,monitoring_maturity,change_frequency,optimization_priorities,budget_sensitivity,risk_tolerance,implementation_month,implementation_day_of_week,implementation_hour,complexity_factor,implementation_success,savings_accuracy,total_duration_minutes,commands_executed,commands_successful,commands_failed,customer_satisfaction,stability_period_clean,time_to_first_benefit,success_factors,post_optimization_improvements,failure_factors,rollbacks_performed,lessons_learned,compliance_requirements,change_approval_process,budget_cycle,process_maturity,automation_level,monitoring_sophistication,stakeholder_complexity,industry,regulatory_overhead,uptime_requirements,peak_hours,seasonal_pattern,customer_impact_sensitivity,performance_requirements,geographic_distribution,seasonal_multiplier,edge_case_type,documentation_quality,test_coverage,challenge_factors,cost_per_node,utilization_efficiency,waste_factor,optimization_score,complexity_risk_ratio,is_business_hours,is_weekend,predicted_success_prob,actual_success
early_stage_startup,cluster_55224,1394.1497630934475,2.0,62.28797013762823,56.18570377974023,35.576674296714614,44.8431993735834,"{'compute_percentage': 51.73556910285137, 'storage_percentage': 18.726299189846088, 'networking_percentage': 16.22486946585046, 'control_plane_percentage': 13.313262241452083, 'registry_percentage': 1, 'other_percentage': 1}",['resource_rightsizing'],basic,junior,high,0.5883782371248245,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,9.0,series_c,0.1788794433450271,0.5052800057909078,0.08166169809192785,4.0,"['cost_reduction', 'performance', 'scalability']",0.7296336432513688,0.9945823288256559,5,2,13,0.19776195174044095,True,0.7650402192645921,78,15,13,2,4.819440629496089,True,17.9655843764479,"['experienced_team', 'comprehensive_monitoring', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.16194120641243362, 'memory_utilization_improvement': 0.23091231736794865, 'cost_reduction_achieved': 0.132587265234255, 'performance_improvement': 0.02329374402893283, 'automation_score_improvement': 0.007271629332255062}",,,,,,,,,,,,,,,,,,,,,,,,697.0748815467238,0.5923683695868422,0.40209936835149007,0.35417742234457095,0.3361136412978608,1,0,0.5883782371248245,1
early_stage_startup,cluster_82720,935.6845840933585,7.0,31.146445957962833,50.07052619756156,69.24368567921474,47.60051775234446,"{'compute_percentage': 47.78284510503014, 'storage_percentage': 23.154075078492102, 'networking_percentage': 10.881097823735516, 'control_plane_percentage': 18.18198199274226, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.5554282284803286,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,8.0,seed,0.02066041889417012,0.7429441649006745,0.02455261282071034,5.0,"['cost_reduction', 'performance', 'scalability']",0.7341001696008267,0.2970275036456523,10,3,19,0.22409564015754965,True,0.6,42,14,14,0,4.613697629693021,False,38.317898983805534,"['good_documentation', 'adequate_testing']","{'cpu_utilization_improvement': 0.29828262924276117, 'memory_utilization_improvement': 0.15223668281723202, 'cost_reduction_achieved': 0.06714464791885208, 'performance_improvement': 0.10539048069450298, 'automation_score_improvement': 0.1749238024080588}",,,,,,,,,,,,,,,,,,,,,,,,133.66922629905122,0.40608486077762196,0.584221017157796,0.1688415503617377,0.4034646218300487,0,0,0.5554282284803286,1
early_stage_startup,cluster_46622,1918.9696631647093,7.0,30.517058773508026,56.46400421069715,69.34739646914099,44.66262269543647,"{'compute_percentage': 60.70491854541422, 'storage_percentage': 12.855930482028066, 'networking_percentage': 9.984807203998638, 'control_plane_percentage': 16.45434376855906, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.5611954217175887,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,7.0,series_a,0.16961172630633453,0.9930506421601478,0.2533267081743161,5.0,"['cost_reduction', 'performance', 'scalability']",0.6839046603841353,0.7645256073908427,2,4,13,0.02458903588718811,False,0.37232340708120043,94,9,7,2,2.725125823829579,False,-1.0,,,['inadequate_testing'],2.0,"['Require more thorough dependency analysis', 'Need better team training on optimization tools', 'Implement gradual rollout instead of big-bang approach']",,,,,,,,,,,,,,,,,,,,,274.1385233092442,0.4349053149210259,0.5700500958228872,0.18698749847641213,0.043815460596473094,1,0,0.5611954217175887,0
growth_stage_startup,cluster_87911,2232.5042180297196,7.0,67.54947394767666,76.2032241574643,33.379294577002355,25.450215466153324,"{'compute_percentage': 44.07720290540249, 'storage_percentage': 29.47024470970477, 'networking_percentage': 18.12911940631586, 'control_plane_percentage': 8.323432978576886, 'registry_percentage': 1, 'other_percentage': 1}","['resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.5954020185941017,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,3.0,series_b,0.06522955088251474,0.8423856997236175,0.08580946073372932,8.0,"['cost_reduction', 'performance', 'scalability']",0.9352360565118679,0.7907531914248138,11,7,7,0.3018094076218855,True,0.9808109746236725,119,9,7,2,4.5204482819830885,True,57.717315513863525,"['maintenance_window_used', 'comprehensive_monitoring', 'adequate_testing', 'good_baseline_measurement', 'good_documentation']","{'cpu_utilization_improvement': 0.26533676521108596, 'memory_utilization_improvement': 0.1636679587831534, 'cost_reduction_achieved': 0.11865959839020646, 'performance_improvement': 0.07118941073482736, 'automation_score_improvement': 0.13618585186475354}",,,,,,,,,,,,,,,,,,,,,,,,318.9291740042457,0.7187634905257048,0.2941475502157784,0.5073409706030269,0.5069002089286423,0,1,0.5954020185941017,1
early_stage_startup,cluster_45491,1030.7803219325708,2.0,52.74445921325287,55.519645734153904,49.70909405880326,42.19574322692187,"{'compute_percentage': 60.96438913032043, 'storage_percentage': 16.66570717365702, 'networking_percentage': 5.718743380665201, 'control_plane_percentage': 16.651160315357348, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.63194143012257,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,14.0,series_b,0.01016925186240968,0.7932768960305319,0.11575870905043326,5.0,"['cost_reduction', 'performance', 'scalability']",0.5835311582257997,0.6313463682506509,12,5,3,0.5225685881009384,False,0.24667025491463218,157,5,3,2,2.55394048514552,False,-1.0,,,"['time_pressure', 'configuration_error', 'business_hours_implementation']",2.0,"['Improve monitoring and alerting during optimization', 'Require more comprehensive testing in staging environment']",,,,,,,,,,,,,,,,,,,,,515.3901609662854,0.5413205247370338,0.4595241864286257,0.29257065101013163,0.8269256661959672,0,0,0.63194143012257,0
early_stage_startup,cluster_91615,883.7077183523767,5.0,36.20884846314672,52.30087079715947,65.42089332693128,49.02039062334097,"{'compute_percentage': 49.02868327928696, 'storage_percentage': 28.221073128625473, 'networking_percentage': 8.964606492731106, 'control_plane_percentage': 13.785637099356467, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.6394631460094535,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,14.0,series_a,0.08847405455829244,0.7847292688559407,0.1899378017432442,9.0,"['cost_reduction', 'performance', 'scalability']",0.9235177973917267,0.758515066977282,6,7,4,0.017492696443180907,False,0.25744305268703505,77,8,5,3,2.859030003803896,False,-1.0,,,['time_pressure'],2.0,"['Need better stakeholder communication', 'Require more thorough dependency analysis', 'Improve monitoring and alerting during optimization']",,,,,,,,,,,,,,,,,,,,,176.74154367047532,0.4425485963015309,0.5722064197513612,0.18931944844584142,0.027355284745248325,0,1,0.6394631460094535,0
early_stage_startup,cluster_64475,1242.9425549092316,2.0,45.59164157748847,43.90344251727944,56.525347624571594,56.06762279284828,"{'compute_percentage': 65.05113065282129, 'storage_percentage': 13.86222539309799, 'networking_percentage': 8.532043945385398, 'control_plane_percentage': 12.55460000869532, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.5715096451501614,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,10.0,seed,0.012786974362127074,0.6430347588881347,0.06448782023868276,5.0,"['cost_reduction', 'performance', 'scalability']",0.8798371329560345,0.9983376997974306,7,3,4,0.2859848562421165,True,0.6,40,9,9,0,3.46283460826987,True,30.13201525461472,"['maintenance_window_used', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.17179109999806635, 'memory_utilization_improvement': 0.15647005438266448, 'cost_reduction_achieved': 0.10086506140085519, 'performance_improvement': 0.11470372352642057, 'automation_score_improvement': 0.10490690208544504}",,,,,,,,,,,,,,,,,,,,,,,,621.4712774546158,0.44747542047383954,0.5629648520870993,0.19556248657417188,0.5004025018107531,0,0,0.5715096451501614,1
growth_stage_startup,cluster_46343,6975.416501085563,11.0,41.21494624427453,69.81544213752262,56.09259534581019,29.423119951427353,"{'compute_percentage': 45.66365361266437, 'storage_percentage': 27.23993884420059, 'networking_percentage': 21.417990559212694, 'control_plane_percentage': 5.67841698392236, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.6426299583469293,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,3.0,series_c,0.01182501970863862,0.2530633587313396,0.11609710251779692,17.0,"['cost_reduction', 'performance', 'scalability']",0.8712770282803486,0.8976673705399357,6,6,8,0.23676156760113826,True,0.950994598993896,97,12,10,2,4.900896632151513,True,38.11286480197121,"['experienced_team', 'comprehensive_monitoring']","{'cpu_utilization_improvement': 0.1479688612554649, 'memory_utilization_improvement': 0.21937258796038145, 'cost_reduction_achieved': 0.12901801228620477, 'performance_improvement': 0.09223417678942307, 'automation_score_improvement': 0.10842536721986863}",,,,,,,,,,,,,,,,,,,,,,,,634.1287728259603,0.5551519419089858,0.4275785764861877,0.31778086485399887,0.3684259728727438,0,1,0.6426299583469293,1
growth_stage_startup,cluster_49550,5845.372501546895,17.0,58.30605152906328,64.87573445582838,39.55291906767752,31.518097163815682,"{'compute_percentage': 40.775262081957294, 'storage_percentage': 25.768173943765017, 'networking_percentage': 24.89749068372725, 'control_plane_percentage': 8.559073290550433, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.690001967589517,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,13.0,series_a,0.1537000541655331,0.8234530791866663,0.2676094852851694,7.0,"['cost_reduction', 'performance', 'scalability']",0.8620460830118625,0.7803557374917054,9,1,10,0.4241094954254876,True,0.9131506063667083,74,10,9,1,4.9482857163374945,True,11.998000623052096,"['maintenance_window_used', 'thorough_preparation', 'rollback_plan_ready', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.15817969674377666, 'memory_utilization_improvement': 0.19229329690538136, 'cost_reduction_achieved': 0.10705087543535184, 'performance_improvement': 0.08056979929449348, 'automation_score_improvement': 0.0009576541391131761}",,,,,,,,,,,,,,,,,,,,,,,,343.8454412674644,0.6159089299244583,0.355355081157466,0.39704256214554445,0.6146496899234798,1,0,0.690001967589517,1
early_stage_startup,cluster_59195,528.3500920745346,5.0,32.47329665132168,50.563825520616646,65.06595849733279,51.277873894255016,"{'compute_percentage': 57.75268287989792, 'storage_percentage': 15.571557092026625, 'networking_percentage': 13.868072385247288, 'control_plane_percentage': 12.807687642828169, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.6361730651762089,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,13.0,series_a,0.010493854536015722,0.8102489734513992,0.17382671411935852,5.0,"['cost_reduction', 'performance', 'scalability']",0.9789438089885459,0.9767099166906307,4,3,1,0.03712519654031318,False,0.2628999842576954,67,10,8,2,1.5190383980144828,False,-1.0,,,['technical_debt_issues'],2.0,"['Implement automated rollback procedures', 'Require more comprehensive testing in staging environment', 'Need better baseline measurement before optimization', 'Require more thorough dependency analysis']",,,,,,,,,,,,,,,,,,,,,105.67001841490692,0.4151856108596917,0.5817191619579389,0.17366418525339689,0.058357070697468386,0,0,0.6361730651762089,0
growth_stage_startup,cluster_89257,4443.189156886936,11.0,41.43741946027582,79.65218272322981,57.54966827563997,20.51488333753022,"{'compute_percentage': 46.73981382854448, 'storage_percentage': 23.353033992545452, 'networking_percentage': 22.714689480204004, 'control_plane_percentage': 7.192462698706055, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.6608155325588692,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,5.0,series_c,0.15233194772107797,0.7131511954755378,0.44030028033244745,9.0,"['cost_reduction', 'performance', 'scalability']",0.3629142290297594,0.7388732317381019,5,7,13,0.03521794981345985,False,0.05305351505952801,162,10,8,2,2.676624794724547,False,-1.0,,,['business_hours_implementation'],4.0,"['Implement gradual rollout instead of big-bang approach', 'Require more comprehensive testing in staging environment', 'Need better baseline measurement before optimization', 'Need better stakeholder communication']",,,,,,,,,,,,,,,,,,,,,403.92628698972146,0.6054480109175282,0.3903227580658509,0.3691278734307152,0.05329467616641175,1,1,0.6608155325588692,0
early_stage_startup,cluster_23544,1921.5384679549784,6.0,49.26139303564232,66.3229211159339,51.758755902750266,33.2704583578724,"{'compute_percentage': 45.91643586694742, 'storage_percentage': 25.222969086636756, 'networking_percentage': 18.633367895372302, 'control_plane_percentage': 10.22722715104352, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.6158335345380554,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,7.0,seed,0.06515783968060133,0.28457990054249765,0.11224588639298304,8.0,"['cost_reduction', 'performance', 'scalability']",0.538612367759329,0.8663716997609642,5,2,8,0.3134731401578264,True,0.8965022837700644,61,11,11,0,4.704511892123974,True,14.744627306545787,"['good_documentation', 'comprehensive_monitoring', 'thorough_preparation', 'phased_rollout', 'experienced_team']","{'cpu_utilization_improvement': 0.13955763438393984, 'memory_utilization_improvement': 0.2480617310810209, 'cost_reduction_achieved': 0.08428788954874017, 'performance_improvement': 0.13538969274010482, 'automation_score_improvement': 0.015293562386562928}",,,,,,,,,,,,,,,,,,,,,,,,320.25641132582973,0.5779215707578811,0.4251460713031133,0.33222048542884375,0.509022524070513,0,0,0.6158335345380554,1
early_stage_startup,cluster_28901,1872.1083725626079,2.0,50.9269978606228,55.397628210526165,46.54635141728418,42.252666658630886,"{'compute_percentage': 65.64301793909621, 'storage_percentage': 14.260164371803008, 'networking_percentage': 9.458821532716536, 'control_plane_percentage': 10.637996156384242, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",basic,junior,high,0.6112129511303065,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,7.0,seed,0.22859807621891115,0.4208742757029423,0.18146250056511082,8.0,"['cost_reduction', 'performance', 'scalability']",0.876224148618177,0.5834354133290481,10,3,19,0.451549238336755,True,0.7152569958194641,59,12,12,0,4.1045699636981325,True,10.960339618107191,"['thorough_preparation', 'good_baseline_measurement', 'maintenance_window_used']","{'cpu_utilization_improvement': 0.25371495254150983, 'memory_utilization_improvement': 0.12888940112241712, 'cost_reduction_achieved': 0.11517894307817814, 'performance_improvement': 0.022053515454821145, 'automation_score_improvement': 0.01360988111705238}",,,,,,,,,,,,,,,,,,,,,,,,936.0541862813039,0.5316231303557448,0.4439950903795753,0.29558507054557315,0.738775638673415,0,0,0.6112129511303065,1
growth_stage_startup,cluster_79626,3542.5564171407077,13.0,56.66627520655295,74.36307277264044,43.053714181094676,26.06086830232576,"{'compute_percentage': 37.667789741893785, 'storage_percentage': 32.15702926479481, 'networking_percentage': 21.370878912002052, 'control_plane_percentage': 8.804302081309375, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.6104289555115022,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,10.0,seed,0.5377466889882696,0.620550719965724,0.3197025950893151,8.0,"['cost_reduction', 'performance', 'scalability']",0.8836305216074624,0.8219684253785512,11,5,11,0.6446852097053428,False,0.09179916926595627,178,7,4,3,1.1267730732009236,False,-1.0,,,"['unexpected_dependencies', 'inadequate_testing', 'stakeholder_resistance']",1.0,"['Implement gradual rollout instead of big-bang approach', 'Require more comprehensive testing in staging environment', 'Need better stakeholder communication']",,,,,,,,,,,,,,,,,,,,,272.50433978005447,0.6551467398959671,0.3455729124171022,0.428745772929548,1.0561183310269677,1,0,0.6104289555115022,0
